#AB
#A
#B
2	2	2	1
37	37	37	1
98	99	99	1
79	80	79	1
7	7	7	1
59	59	59	1
80	81	81	1
37	38	37	1
50	50	50	1
92	92	93	1
78	79	79	1
9	9	9	1
2	2	2	1
62	63	62	1
69	69	70	1
14	14	14	1
54	53	54	1
3	3	3	1
92	92	92	1
97	98	97	1
13	13	13	1
98	98	97	1
49	48	49	1
77	77	78	1
40	41	40	1
46	47	46	1
60	60	60	1
61	61	61	1
39	39	39	1
36	36	35	1
67	66	67	1
64	64	64	1
86	86	85	1
68	68	69	1
2	2	2	1
42	42	42	1
71	71	70	1
45	46	45	1
35	35	35	1
64	64	64	1
58	59	58	1
59	59	59	1
11	11	11	1
1	1	1	1
93	94	92	1
9	9	8	1
9	9	9	1
12	12	12	1
57	58	57	1
38	37	38	1
98	99	98	1
21	21	21	1
77	78	76	1
89	88	89	1
94	94	94	1
30	30	30	1
54	53	53	1
2	2	2	1
7	7	7	1
65	64	65	1
49	49	49	1
34	34	34	1
32	32	33	1
15	15	15	1
71	71	71	1
18	18	18	1
62	62	63	1
10	10	10	1
14	14	14	1
3	3	3	1
80	81	80	1
66	66	67	1
80	80	81	1
82	82	80	1
95	94	96	1
26	26	26	1
62	62	62	1
2	2	2	1
52	51	52	1
89	90	89	1
2	2	2	1
61	61	61	1
48	48	48	1
3	3	3	1
1	1	1	1
21	21	21	1
18	18	18	1
49	49	49	1
65	65	66	1
82	82	83	1
53	53	53	1
83	83	81	1
49	49	50	1
40	40	40	1
15	15	15	1
98	98	98	1
58	58	58	1
58	57	57	1
60	59	60	1
69	68	69	1
83	83	83	1
56	53	54	1
62	62	62	1
76	76	77	1
62	61	62	1
12	12	12	1
56	56	56	1
16	16	16	1
1	1	1	1
65	66	65	1
42	43	42	1
7	7	7	1
73	74	73	1
68	68	69	1
5	5	5	1
68	68	69	1
27	27	27	1
44	45	44	1
81	82	81	1
3	3	4	1
70	71	70	1
33	34	33	1
63	63	63	1
5	5	5	1
59	59	59	1
2	2	2	1
59	59	60	1
99	99	99	1
17	17	17	1
79	79	79	1
22	22	22	1
69	69	67	1
13	13	13	1
17	17	17	1
68	67	68	1
92	92	90	1
10	10	10	1
54	54	54	1
61	60	61	1
10	10	10	1
32	31	32	1
8	8	8	1
86	86	86	1
84	84	87	1
19	18	18	1
41	41	41	1
44	44	44	1
56	56	57	1
83	83	83	1
7	7	7	1
87	89	88	1
27	28	27	1
75	75	75	1
6	6	6	1
32	33	32	1
17	17	18	1
97	96	97	1
20	20	20	1
90	91	90	1
30	30	31	1
67	67	67	1
54	54	54	1
56	56	55	1
25	25	25	1
66	66	67	1
25	25	25	1
61	62	60	1
20	20	20	1
93	93	93	1
31	31	31	1
87	86	87	1
77	77	77	1
75	73	75	1
17	16	17	1
56	56	56	1
88	89	89	1
99	98	99	1
77	77	78	1
23	23	24	1
18	18	18	1
76	77	76	1
96	97	97	1
9	9	9	1
0	0	0	1
14	14	14	1
55	55	56	1
81	80	81	1
72	71	71	1
69	69	68	1
68	67	68	1
38	39	37	1
54	53	53	1
1	1	1	1
21	22	21	1
18	18	17	1
33	33	33	1
82	82	82	1
69	69	70	1
99	99	98	1
59	58	59	1
84	85	84	1
89	89	92	1
13	12	13	1
78	77	78	1
17	17	17	1
59	60	59	1
28	28	27	1
90	91	91	1
42	42	42	1
34	35	34	1
55	55	55	1
98	99	97	1
58	58	57	1
25	24	25	1
58	58	57	1
90	90	89	1
61	62	62	1
37	36	38	1
15	15	15	1
35	35	35	1
96	96	96	1
7	7	7	1
74	74	74	1
50	50	50	1
65	65	65	1
67	67	65	1
22	23	22	1
75	74	75	1
24	24	24	1
82	82	82	1
30	30	30	1
54	54	54	1
42	42	42	1
90	90	90	1
90	88	91	1
32	32	32	1
12	12	12	1
64	64	65	1
59	59	59	1
21	20	21	1
11	11	11	1
61	61	62	1
63	64	63	1
2	2	2	1
87	85	85	1
47	45	47	1
50	50	50	1
53	54	53	1
52	52	51	1
36	36	36	1
13	13	12	1
8	8	8	1
19	19	19	1
32	31	33	1
10	10	10	1
73	73	73	1
39	39	37	1
36	36	36	1
37	37	38	1
82	81	83	1
49	50	48	1
61	61	61	1
80	81	79	1
2	2	2	1
81	80	82	1
90	91	89	1
38	39	38	1
1	1	1	1
53	53	53	1
4	4	4	1
52	52	51	1
6	6	6	1
9	9	9	1
57	56	58	1
17	17	17	1
21	21	21	1
20	20	21	1
14	14	14	1
73	72	73	1
46	46	46	1
74	74	73	1
24	24	24	1
59	57	59	1
57	56	57	1
41	40	41	1
63	63	63	1
61	62	62	1
26	25	25	1
83	83	82	1
38	39	37	1
48	48	48	1
12	12	12	1
82	82	82	1
6	6	6	1
25	26	25	1
86	87	86	1
28	28	27	1
60	61	60	1
94	95	95	1
9	9	9	1
37	37	37	1
29	29	29	1
43	43	43	1
27	27	26	1
55	55	55	1
49	48	48	1
76	75	77	1
15	15	15	1
27	27	27	1
52	52	51	1
70	71	69	1
11	11	11	1
55	55	55	1
48	48	49	1
77	76	77	1
62	62	63	1
36	36	36	1
88	88	88	1
18	18	18	1
76	76	76	1
38	38	38	1
80	81	78	1
21	21	21	1
66	66	66	1
49	49	48	1
46	47	46	1
85	84	85	1
78	78	78	1
0	0	0	1
19	19	19	1
85	85	84	1
10	10	10	1
96	96	96	1
96	96	96	1
42	42	41	1
84	85	84	1
14	14	14	1
73	73	73	1
89	89	88	1
51	51	51	1
78	78	77	1
25	25	25	1
76	76	75	1
24	24	24	1
28	28	28	1
29	27	30	1
35	35	35	1
76	76	76	1
90	89	88	1
36	37	36	1
41	40	42	1
28	28	30	1
77	77	77	1
85	85	86	1
30	31	30	1
47	47	47	1
73	74	72	1
2	2	2	1
91	91	91	1
71	71	71	1
58	58	58	1
13	13	12	1
43	43	43	1
1	1	1	1
10	10	10	1
40	40	40	1
78	78	78	1
0	0	0	1
56	55	57	1
59	60	61	1
34	34	34	1
58	57	58	1
68	68	69	1
12	12	12	1
72	72	71	1
16	16	16	1
66	66	68	1
94	93	95	1
82	81	83	1
19	19	19	1
88	88	88	1
95	96	97	1
22	23	21	1
77	75	76	1
13	13	13	1
35	34	35	1
72	71	71	1
75	76	75	1
14	14	14	1
0	0	0	1
20	20	20	1
11	11	11	1
9	9	9	1
69	68	70	1
79	79	79	1
59	59	60	1
66	67	65	1
86	87	87	1
67	66	68	1
79	80	78	1
63	64	64	1
67	67	65	1
89	88	89	1
83	83	83	1
70	70	69	1
94	94	94	1
4	4	4	1
21	21	21	1
54	55	54	1
89	89	89	1
79	77	82	1
31	31	32	1
54	53	54	1
63	64	63	1
64	63	64	1
17	17	16	1
24	24	24	1
87	85	88	1
91	90	91	1
88	87	89	1
54	54	55	1
30	30	30	1
68	67	69	1
34	34	33	1
89	89	90	1
37	37	37	1
92	93	93	1
85	85	87	1
68	67	67	1
96	95	96	1
77	78	77	1
62	62	62	1
83	83	83	1
39	39	39	1
9	8	9	1
33	33	33	1
94	94	95	1
42	42	42	1
97	97	97	1
58	58	57	1
46	46	46	1
22	22	22	1
9	9	8	1
25	25	25	1
36	36	36	1
3	3	3	1
75	73	74	1
73	73	73	1
4	4	4	1
24	24	24	1
99	99	99	1
11	11	11	1
96	97	96	1
56	55	56	1
59	60	60	1
76	76	76	1
53	53	53	1
13	13	13	1
55	55	55	1
38	39	38	1
8	9	8	1
58	58	60	1
66	67	66	1
13	13	13	1
28	28	28	1
98	99	98	1
50	50	49	1
80	81	80	1
75	75	74	1
40	40	40	1
64	65	64	1
91	92	90	1
46	46	46	1
20	20	19	1
17	17	17	1
5	5	5	1
44	43	44	1
15	15	15	1
24	24	24	1
79	79	78	1
59	58	58	1
74	74	74	1
87	86	87	1
34	35	34	1
42	42	42	1
10	10	10	1
31	31	30	1
84	85	85	1
53	53	53	1
62	63	61	1
12	12	12	1
68	69	70	1
28	28	28	1
28	29	27	1
90	85	89	1
31	31	30	1
32	32	31	1
32	32	32	1
50	50	50	1
24	24	24	1
93	93	93	1
67	66	67	1
63	63	64	1
11	11	12	1
8	8	8	1
54	53	53	1
84	84	83	1
95	94	94	1
30	30	31	1
55	55	55	1
84	83	84	1
99	99	99	1
60	60	60	1
25	25	25	1
80	78	79	1
70	70	70	1
93	93	94	1
52	52	52	1
88	88	87	1
96	96	97	1
19	19	19	1
15	14	15	1
25	25	25	1
33	32	33	1
3	3	3	1
47	46	47	1
75	76	76	1
3	3	3	1
35	35	35	1
26	26	26	1
5	5	5	1
30	30	30	1
67	67	67	1
83	84	82	1
90	90	89	1
20	19	19	1
36	36	35	1
80	82	80	1
16	16	15	1
55	55	55	1
16	16	16	1
14	14	14	1
62	62	62	1
52	52	50	1
38	38	38	1
17	17	17	1
91	90	90	1
76	77	76	1
85	85	86	1
13	13	13	1
95	97	95	1
62	62	62	1
58	58	58	1
17	16	17	1
55	55	55	1
8	7	8	1
87	87	87	1
76	75	74	1
68	68	69	1
92	90	92	1
29	29	29	1
1	1	1	1
20	20	21	1
29	29	29	1
98	98	98	1
47	47	47	1
87	88	86	1
53	53	53	1
27	27	27	1
57	57	58	1
22	21	22	1
21	21	21	1
86	87	87	1
30	30	30	1
55	55	55	1
78	77	79	1
47	48	47	1
20	20	20	1
99	98	98	1
10	10	10	1
42	42	42	1
90	90	90	1
29	29	31	1
54	53	53	1
28	28	28	1
27	28	27	1
81	81	81	1
15	16	15	1
84	84	84	1
73	72	72	1
81	80	81	1
84	83	82	1
75	75	75	1
60	60	60	1
41	41	41	1
86	86	85	1
98	99	96	1
72	72	72	1
29	28	29	1
67	67	67	1
25	25	25	1
39	42	39	1
58	57	60	1
59	59	59	1
55	55	55	1
34	34	34	1
72	72	72	1
71	71	70	1
91	90	90	1
1	1	1	1
67	67	66	1
92	94	92	1
8	8	8	1
63	63	63	1
82	82	83	1
51	51	51	1
89	89	90	1
4	4	4	1
24	24	24	1
56	57	56	1
18	17	18	1
11	11	11	1
54	54	54	1
37	37	37	1
11	11	11	1
72	72	74	1
54	54	54	1
25	25	26	1
68	69	69	1
84	84	84	1
66	66	65	1
62	61	61	1
30	30	30	1
1	1	1	1
41	41	41	1
75	76	75	1
85	86	85	1
95	97	94	1
62	61	62	1
3	3	3	1
75	74	73	1
26	26	26	1
95	94	96	1
58	58	57	1
25	25	24	1
91	91	91	1
41	40	41	1
47	47	48	1
60	60	61	1
85	85	86	1
33	32	33	1
5	5	4	1
68	67	67	1
74	74	74	1
25	25	24	1
90	91	91	1
21	20	21	1
84	84	84	1
23	23	23	1
61	61	62	1
40	40	39	1
59	59	59	1
57	58	58	1
67	67	67	1
56	56	56	1
24	24	24	1
44	44	44	1
63	64	64	1
78	78	77	1
88	87	85	1
65	64	64	1
55	56	54	1
91	91	91	1
49	49	51	1
59	58	60	1
32	33	32	1
3	3	3	1
54	54	55	1
84	83	83	1
6	6	6	1
59	59	59	1
19	19	20	1
24	24	24	1
53	54	54	1
37	37	36	1
64	65	64	1
33	33	33	1
43	44	44	1
77	77	77	1
74	75	74	1
68	67	69	1
92	92	91	1
16	16	16	1
23	24	23	1
92	93	91	1
13	13	13	1
22	22	22	1
35	34	35	1
45	45	46	1
33	33	34	1
56	58	55	1
53	53	52	1
78	80	78	1
60	58	60	1
12	12	12	1
77	76	78	1
26	26	26	1
83	86	83	1
29	29	30	1
27	26	27	1
68	68	67	1
39	39	40	1
74	72	74	1
31	31	31	1
95	95	95	1
52	52	52	1
91	91	92	1
2	2	2	1
37	37	37	1
80	78	78	1
76	76	75	1
89	90	88	1
69	69	70	1
80	81	83	1
11	11	11	1
69	69	68	1
14	14	14	1
9	9	9	1
74	73	74	1
26	26	26	1
39	39	39	1
79	78	79	1
88	88	88	1
34	35	34	1
38	38	39	1
69	70	70	1
48	47	48	1
48	49	48	1
86	86	86	1
1	1	1	1
43	43	45	1
2	2	2	1
83	83	84	1
22	22	22	1
83	82	83	1
33	33	33	1
20	18	20	1
45	45	45	1
41	41	40	1
85	85	85	1
9	9	9	1
69	69	68	1
15	15	15	1
72	73	73	1
54	53	54	1
94	94	95	1
87	87	87	1
88	88	88	1
18	18	18	1
43	43	43	1
25	25	25	1
35	34	35	1
53	53	53	1
56	55	57	1
14	14	14	1
53	53	53	1
95	96	94	1
42	42	43	1
62	62	62	1
93	94	93	1
15	15	15	1
37	37	37	1
70	70	71	1
58	57	58	1
49	49	49	1
59	60	59	1
46	45	45	1
87	87	87	1
98	98	98	1
55	55	55	1
12	11	11	1
60	60	61	1
24	24	24	1
2	2	2	1
36	36	36	1
4	4	4	1
96	97	97	1
58	58	58	1
18	18	18	1
76	74	77	1
44	45	45	1
46	46	47	1
6	5	6	1
91	91	91	1
87	87	88	1
56	55	56	1
3	3	3	1
18	18	17	1
64	63	63	1
5	5	5	1
68	68	67	1
47	46	47	1
94	96	94	1
27	27	27	1
43	42	43	1
13	13	13	1
30	30	30	1
43	43	43	1
81	81	81	1
56	55	59	1
99	98	98	1
24	24	24	1
44	44	45	1
67	67	67	1
46	45	45	1
7	7	7	1
19	19	19	1
39	39	39	1
18	18	17	1
40	41	40	1
42	43	42	1
92	92	92	1
46	47	46	1
53	53	53	1
76	77	76	1
51	51	49	1
4	4	4	1
98	97	96	1
56	57	56	1
84	84	83	1
39	39	39	1
82	83	82	1
41	41	40	1
86	87	86	1
90	89	90	1
10	10	10	1
5	5	5	1
57	57	57	1
23	23	22	1
25	25	24	1
44	44	46	1
24	23	24	1
7	7	7	1
80	79	81	1
55	55	55	1
45	46	44	1
34	34	34	1
93	94	92	1
98	99	98	1
65	65	64	1
69	68	71	1
71	71	71	1
47	47	48	1
40	40	39	1
5	5	5	1
8	8	8	1
52	52	52	1
19	19	19	1
7	7	7	1
66	65	65	1
69	69	68	1
46	46	46	1
17	17	16	1
14	13	14	1
34	34	34	1
9	9	9	1
77	77	77	1
28	28	28	1
3	3	3	1
24	24	24	1
83	82	84	1
38	38	38	1
31	30	30	1
32	32	32	1
46	46	46	1
1	1	1	1
62	62	61	1
80	82	80	1
12	12	11	1
77	77	77	1
28	28	28	1
79	79	79	1
33	33	33	1
96	95	94	1
87	87	88	1
18	18	18	1
67	67	67	1
82	81	82	1
8	8	8	1
20	20	20	1
31	31	30	1
38	38	39	1
12	12	12	1
13	13	13	1
34	34	32	1
10	10	10	1
63	63	63	1
82	84	82	1
89	89	88	1
42	42	43	1
89	90	89	1
87	87	87	1
79	78	80	1
9	9	9	1
83	83	83	1
64	64	64	1
78	79	79	1
76	76	78	1
5	5	5	1
13	13	13	1
69	69	69	1
69	69	70	1
71	72	71	1
64	63	63	1
97	97	97	1
90	89	90	1
97	95	98	1
34	33	34	1
92	92	92	1
57	56	56	1
97	96	97	1
13	13	13	1
8	8	8	1
18	18	18	1
50	50	49	1
73	74	72	1
38	38	38	1
55	56	55	1
29	30	28	1
2	2	2	1
78	78	78	1
48	47	48	1
6	6	6	1
82	82	81	1
90	90	91	1
65	64	66	1
15	15	15	1
10	10	10	1
69	69	69	1
97	97	96	1
11	11	11	1
65	65	64	1
31	31	31	1
26	26	26	1
24	24	24	1
62	61	62	1
48	49	48	1
88	88	88	1
64	64	62	1
58	58	58	1
44	44	44	1
51	50	49	1
11	11	11	1
15	15	16	1
39	39	39	1
88	87	90	1
56	58	56	1
9	9	9	1
37	37	37	1
72	71	72	1
85	86	85	1
2	2	2	1
68	68	68	1
79	78	78	1
28	28	28	1
69	69	69	1
39	39	39	1
30	30	31	1
62	62	61	1
61	62	61	1
61	62	60	1
63	63	64	1
57	57	58	1
3	3	3	1
5	5	5	1
91	92	91	1
5	5	5	1
94	93	94	1
20	21	20	1
52	53	52	1
70	72	70	1
65	65	65	1
65	64	66	1
27	27	27	1
97	98	96	1
70	70	70	1
9	9	9	1
21	21	21	1
36	36	35	1
44	44	44	1
69	69	69	1
49	49	50	1
43	43	44	1
17	17	17	1
75	75	75	1
39	39	39	1
33	32	33	1
43	43	42	1
60	60	60	1
13	13	13	1
9	9	9	1
33	34	34	1
2	2	2	1
26	26	26	1
95	95	94	1
62	63	62	1
69	69	69	1
72	72	71	1
98	98	99	1
21	21	21	1
48	48	48	1
0	0	0	1
56	56	56	1
46	46	46	1
87	87	86	1
44	44	44	1
17	16	17	1
50	50	51	1
17	17	17	1
74	74	75	1
95	98	95	1
48	48	48	1
12	11	12	1
67	67	67	1
31	31	30	1
17	17	17	1
19	19	19	1
52	52	51	1
60	60	61	1
88	88	89	1
97	96	97	1
43	43	42	1
28	28	28	1
91	87	91	1
48	48	48	1
69	69	69	1
72	72	72	1
1	1	1	1
0	0	0	1
6	6	6	1
49	49	50	1
96	97	96	1
6	6	6	1
99	99	97	1
91	89	90	1
57	58	56	1
63	63	62	1
17	17	17	1
62	62	62	1
72	71	71	1
25	25	25	1
31	31	31	1
63	63	63	1
2	2	2	1
6	6	6	1
36	36	36	1
95	95	95	1
68	68	68	1
6	6	6	1
10	10	10	1
62	62	62	1
27	27	27	1
56	56	57	1
37	37	37	1
11	11	11	1
34	34	35	1
9	9	9	1
97	97	97	1
43	43	43	1
60	59	60	1
64	64	64	1
46	46	47	1
59	58	59	1
81	81	81	1
73	73	73	1
74	73	76	1
30	31	30	1
93	94	93	1
9	9	9	1
3	3	3	1
1	1	1	1
59	60	59	1
90	91	90	1
38	38	38	1
39	40	39	1
98	98	97	1
59	59	59	1
67	66	67	1
69	70	69	1
77	79	77	1
7	6	7	1
4	4	4	1
12	12	12	1
17	17	17	1
75	75	76	1
13	13	13	1
90	91	90	1
63	64	63	1
30	30	30	1
6	6	6	1
87	87	87	1
83	84	83	1
88	87	87	1
80	79	81	1
95	95	93	1
92	92	92	1
48	47	48	1
37	37	38	1
7	7	7	1
20	20	20	1
92	92	91	1
95	95	95	1
36	36	36	1
76	75	76	1
31	31	31	1
32	34	31	1
99	99	99	1
95	96	93	1
81	83	82	1
33	34	33	1
80	81	80	1
99	99	99	1
26	25	26	1
20	20	20	1
24	24	24	1
14	14	14	1
41	41	41	1
98	98	97	1
9	9	9	1
34	34	34	1
85	86	85	1
61	61	61	1
8	8	8	1
37	37	37	1
73	72	73	1
5	5	5	1
65	64	65	1
58	60	57	1
85	84	86	1
73	73	73	1
81	81	80	1
21	21	21	1
20	20	20	1
61	62	61	1
33	34	33	1
93	94	93	1
89	89	89	1
75	75	76	1
39	39	39	1
12	12	13	1
29	28	30	1
38	37	38	1
8	8	7	1
14	14	14	1
17	17	17	1
75	74	74	1
61	61	60	1
42	44	42	1
96	96	97	1
3	3	3	1
49	48	49	1
75	74	76	1
99	99	99	1
26	26	26	1
26	27	28	1
89	89	87	1
18	19	18	1
78	77	78	1
63	63	63	1
13	13	13	1
39	38	39	1
57	57	57	1
33	33	33	1
42	41	42	1
73	73	73	1
45	45	45	1
19	19	19	1
73	73	73	1
83	83	82	1
60	58	60	1
70	69	70	1
51	51	50	1
39	40	39	1
0	0	0	1
92	91	91	1
63	64	62	1
87	87	87	1
13	13	13	1
19	19	21	1
19	19	19	1
8	8	8	1
18	18	18	1
30	31	30	1
49	48	49	1
81	81	80	1
8	8	8	1
99	99	98	1
18	18	18	1
67	67	67	1
99	97	99	1
5	5	5	1
36	37	35	1
67	66	68	1
9	9	8	1
10	10	10	1
54	54	54	1
60	58	59	1
58	61	60	1
18	18	18	1
26	26	26	1
9	9	9	1
43	43	43	1
28	28	27	1
16	16	15	1
35	35	35	1
69	70	71	1
21	21	21	1
96	95	96	1
69	69	69	1
8	8	8	1
12	12	12	1
89	88	89	1
2	2	2	1
63	63	62	1
4	4	4	1
27	28	27	1
58	59	58	1
50	49	49	1
56	56	56	1
67	66	67	1
58	59	57	1
22	22	21	1
30	31	30	1
30	30	30	1
57	57	57	1
58	58	58	1
43	43	43	1
64	66	64	1
25	25	25	1
63	63	63	1
93	91	93	1
41	42	41	1
6	6	5	1
63	64	65	1
88	88	87	1
82	82	82	1
88	87	88	1
43	43	42	1
17	17	17	1
24	24	24	1
59	59	60	1
49	49	48	1
74	74	73	1
66	66	66	1
78	78	79	1
47	46	47	1
59	59	61	1
82	82	83	1
73	75	72	1
80	81	80	1
7	7	7	1
45	46	45	1
39	39	39	1
26	26	26	1
18	18	18	1
50	49	51	1
94	93	93	1
37	36	37	1
44	44	44	1
27	28	27	1
88	88	86	1
9	9	9	1
77	75	77	1
21	21	19	1
51	52	51	1
11	11	11	1
32	32	32	1
65	65	65	1
2	2	1	1
80	81	79	1
47	46	48	1
34	33	34	1
56	55	55	1
41	41	41	1
3	3	3	1
45	45	46	1
7	7	7	1
22	22	22	1
92	92	91	1
14	14	14	1
27	27	26	1
53	53	51	1
98	98	99	1
80	80	80	1
22	22	22	1
64	64	65	1
87	86	87	1
3	3	3	1
7	7	7	1
39	40	39	1
35	35	35	1
27	27	28	1
87	88	88	1
23	23	23	1
37	38	36	1
58	58	58	1
20	20	20	1
72	72	72	1
47	47	47	1
66	65	64	1
20	20	20	1
78	80	78	1
92	91	91	1
95	94	95	1
70	72	72	1
82	83	82	1
60	60	61	1
75	74	74	1
31	31	31	1
30	30	30	1
89	89	89	1
71	71	72	1
96	95	95	1
31	31	31	1
87	87	87	1
58	58	59	1
77	76	77	1
48	48	48	1
82	82	82	1
41	42	41	1
45	45	45	1
56	57	57	1
8	8	7	1
55	54	55	1
19	19	19	1
16	16	16	1
54	55	54	1
25	25	23	1
66	67	67	1
27	27	27	1
17	17	17	1
24	23	24	1
3	4	3	1
98	97	98	1
71	71	69	1
33	34	33	1
42	42	42	1
80	79	80	1
49	49	49	1
86	88	86	1
32	32	32	1
46	48	46	1
80	80	80	1
61	61	61	1
90	89	91	1
97	97	98	1
49	49	49	1
67	67	67	1
37	37	37	1
96	95	94	1
33	33	32	1
29	29	29	1
53	54	53	1
66	67	66	1
52	52	53	1
47	47	47	1
80	79	79	1
8	8	8	1
8	8	8	1
2	2	2	1
90	90	88	1
50	50	51	1
62	63	60	1
89	89	89	1
46	46	46	1
72	72	72	1
94	94	94	1
67	67	67	1
8	7	8	1
70	69	70	1
78	78	78	1
44	45	44	1
27	27	27	1
96	96	97	1
45	45	45	1
43	43	43	1
53	53	52	1
34	34	34	1
28	27	27	1
84	86	84	1
81	81	81	1
48	51	47	1
73	72	73	1
7	7	7	1
83	83	83	1
54	54	54	1
52	53	52	1
95	95	94	1
83	83	83	1
40	39	41	1
28	28	28	1
82	82	80	1
94	95	92	1
73	73	74	1
62	60	62	1
66	66	66	1
42	39	42	1
74	74	73	1
21	21	21	1
26	26	26	1
24	24	25	1
14	14	14	1
23	23	23	1
23	24	23	1
96	96	94	1
60	59	60	1
77	78	77	1
57	57	57	1
59	59	59	1
64	64	64	1
44	44	44	1
27	27	27	1
19	19	19	1
49	50	49	1
46	45	44	1
88	89	90	1
41	42	41	1
77	77	77	1
95	96	95	1
91	92	90	1
5	5	5	1
36	36	36	1
12	12	12	1
93	91	92	1
9	9	9	1
83	83	83	1
67	68	68	1
82	81	82	1
20	20	21	1
81	83	82	1
35	36	35	1
92	93	93	1
8	8	8	1
28	28	28	1
74	73	74	1
51	52	51	1
98	97	98	1
31	30	31	1
92	93	91	1
30	30	30	1
35	35	35	1
78	78	78	1
95	95	96	1
79	78	79	1
28	28	28	1
10	10	10	1
12	12	12	1
76	76	77	1
89	89	88	1
13	13	13	1
34	34	34	1
26	26	26	1
38	36	38	1
41	41	41	1
28	28	28	1
32	32	32	1
20	20	20	1
26	26	26	1
1	1	1	1
23	23	23	1
51	50	52	1
43	44	46	1
6	6	6	1
86	87	87	1
98	98	98	1
91	91	89	1
7	6	7	1
35	35	34	1
14	14	14	1
16	16	16	1
62	62	65	1
75	75	74	1
91	92	90	1
83	83	83	1
9	8	9	1
21	21	21	1
72	70	72	1
1	1	1	1
67	68	69	1
17	17	17	1
86	86	86	1
99	99	99	1
58	58	58	1
14	14	14	1
70	70	70	1
98	97	98	1
88	88	88	1
40	40	40	1
99	99	99	1
42	42	43	1
44	44	46	1
84	85	84	1
31	31	30	1
29	29	29	1
69	67	69	1
87	88	87	1
17	17	17	1
5	5	5	1
52	52	52	1
94	94	91	1
85	84	85	1
45	45	45	1
6	6	6	1
23	23	23	1
72	72	72	1
13	12	13	1
89	89	91	1
9	9	9	1
35	34	34	1
0	0	0	1
53	53	54	1
5	5	5	1
77	77	77	1
55	55	54	1
58	58	57	1
55	54	55	1
43	44	43	1
99	98	98	1
72	71	73	1
7	7	7	1
87	86	87	1
67	69	67	1
40	40	40	1
55	54	55	1
34	34	33	1
15	15	15	1
79	78	78	1
1	1	1	1
92	93	91	1
40	40	39	1
65	65	65	1
81	81	80	1
8	8	8	1
33	33	33	1
53	53	54	1
44	44	44	1
4	4	4	1
50	49	50	1
21	20	21	1
96	95	96	1
48	48	48	1
4	4	4	1
61	61	61	1
96	97	96	1
67	67	67	1
11	11	11	1
3	3	3	1
41	42	41	1
56	58	56	1
52	52	52	1
7	7	7	1
61	61	61	1
62	62	62	1
33	33	33	1
70	70	70	1
75	74	77	1
76	78	74	1
3	3	3	1
66	66	65	1
28	28	28	1
24	24	24	1
55	55	55	1
64	63	64	1
28	28	27	1
89	90	90	1
35	35	36	1
30	30	31	1
25	25	25	1
6	6	6	1
70	71	69	1
12	13	12	1
21	20	22	1
62	61	62	1
57	57	57	1
91	91	92	1
12	12	12	1
8	8	8	1
17	17	17	1
40	39	40	1
16	16	16	1
74	74	74	1
45	46	44	1
99	99	99	1
23	23	23	1
24	25	24	1
16	17	16	1
58	58	57	1
89	90	89	1
82	82	82	1
43	44	45	1
36	36	35	1
63	62	64	1
53	53	52	1
82	82	83	1
42	42	42	1
32	32	32	1
